Wavenumber,300K,310K,320K,330K,340K,350K,360K,370K,380K,390K,400K,410K,420K,430K,440K,450K,460K,470K,480K,490K,500K,510K,520K,530K,540K,550K,560K,570K,580K,590K,600K,610K,620K,630K,640K,650K,660K,670K,680K,690K,700K
181.46099999999998,15619.6,27088.6,28210.3,28892.3,23214.6,22953.6,24639.7,23601.7,19985.7,22782.1,22579.3,20215.4,21727.0,22772.1,22257.4,23977.5,23725.0,19309.3,21261.9,20876.2,19436.9,20545.8,18065.7,18825.8,16250.6,17430.4,18054.3,18936.4,16189.6,14133.5,14598.6,13686.8,12589.3,13252.9,13196.2,11442.1,12058.9,11833.5,11052.1,19678.0,17351.0
179.69799999999998,15379.7,27083.2,28190.5,28651.2,23000.1,23044.1,24478.8,23399.9,20117.8,22686.8,22658.4,20339.0,21793.6,22610.2,22055.9,24091.8,23666.4,19169.4,21244.9,20918.9,19435.9,20486.4,18110.3,18989.3,16200.6,17472.3,17852.3,18908.5,16236.0,14037.1,14760.2,13930.8,12544.2,13223.3,13325.4,11646.8,12255.0,12128.8,11120.8,19855.5,17804.1
177.93400000000003,14988.3,26535.0,27591.0,28425.9,22576.0,22550.5,24707.8,23161.4,20004.7,22387.5,22386.0,19999.0,21417.9,22464.0,22130.9,23969.3,23677.3,19113.1,21228.0,20612.8,19308.7,20145.0,17980.5,18950.1,16234.2,17378.1,17908.3,18962.9,16116.6,14088.2,14730.3,13864.2,12521.9,13417.7,13165.4,11667.2,12204.4,11942.1,11137.0,19979.2,17491.5
176.17,15190.8,26770.6,27516.1,28031.9,22683.5,22527.6,24243.8,23107.2,19696.0,22241.3,22153.4,19918.5,21535.5,22521.9,22161.9,23861.1,23448.7,19095.2,21076.4,20788.7,19445.2,20020.6,18011.0,18713.9,16061.0,17316.6,18151.3,18772.0,16072.3,14048.6,14925.8,13760.9,12627.1,13237.9,13011.2,11666.3,12339.4,11919.9,11211.4,19871.8,17733.2
174.40599999999998,15105.6,26306.3,27360.4,27996.6,22309.2,22364.4,23645.3,23030.4,19954.3,22194.4,22248.2,19948.6,21417.9,22405.5,21813.3,23795.5,23519.2,19013.5,20846.9,20756.2,19217.5,20121.5,17973.4,18887.3,16395.0,17153.1,18164.7,18834.9,16142.8,13953.7,14789.7,13775.2,12623.2,13181.5,13143.2,11509.5,12261.9,11944.5,11199.2,20074.7,17854.4
172.641,14968.1,26108.4,27159.6,27916.0,22130.5,22267.9,23718.6,22847.3,19508.4,21814.6,21733.9,19625.9,21165.8,22224.0,21701.3,23700.2,23462.2,18999.8,20841.4,20600.6,19246.3,20164.3,17859.4,18610.2,15981.0,17213.4,18087.5,18943.1,15958.3,14037.3,14762.7,13898.5,12486.1,13160.5,13082.5,11552.6,12347.3,11888.3,11109.2,19977.3,17754.6
170.87599999999998,14589.8,25892.3,26904.9,27195.3,21937.8,21803.3,23573.7,22519.9,19151.9,21514.3,21544.1,19317.6,20884.1,21783.4,21347.2,23324.4,23029.8,18399.8,20623.4,20229.7,18894.1,19768.0,17671.8,18416.8,16001.9,17028.8,17834.7,18620.7,15962.2,13761.2,14534.6,13587.0,12486.5,13021.9,12799.5,11369.0,12138.1,11876.1,11132.5,19722.6,17588.2
169.11,14527.5,25851.8,27131.9,27378.3,21824.5,21825.9,23547.8,22487.2,19223.2,21483.2,21528.5,19395.9,20695.9,21791.9,21481.8,22988.5,22916.3,18624.2,20734.1,20023.2,18981.0,19577.2,17396.4,18499.5,15780.7,16831.4,17758.9,18526.5,15780.7,13731.6,14565.7,13659.4,12400.5,13202.0,12798.4,11495.7,12106.0,11821.4,11110.5,19598.4,17465.8
167.345,14615.2,25567.8,26289.9,26902.9,21551.2,21534.2,23144.0,22222.3,18916.4,21069.9,21314.8,19011.3,20448.3,21387.0,21135.0,22648.5,22482.8,18280.7,20394.5,19983.9,18630.4,19366.7,17592.7,18055.6,15612.0,16641.2,17432.7,18239.7,15739.4,13611.4,14417.0,13527.9,12273.5,12944.6,12701.1,11179.1,11861.5,11710.0,10881.8,19383.6,17417.1
165.578,14419.9,25731.3,26515.5,27169.5,21576.8,21804.7,23210.3,21997.2,18907.1,21215.8,21265.3,19142.1,20610.0,21395.6,21098.3,22876.2,22791.3,18189.4,20335.3,19725.3,18638.1,19488.9,17229.7,17965.8,15566.5,16772.5,17391.1,18229.1,15509.8,13477.2,14446.8,13355.4,12190.4,12871.3,12596.7,11225.1,12133.8,11692.2,10816.0,19232.7,17258.0
163.812,14257.2,25645.6,26595.3,27012.8,21620.7,21501.8,23191.6,21925.0,18744.9,21111.2,21166.4,18849.6,20219.6,21357.4,20690.9,22584.5,22454.3,18268.0,20004.5,19541.7,18453.4,19118.5,17063.6,17890.1,15300.2,16619.2,17369.3,18211.4,15332.8,13357.1,14151.0,13100.9,12113.1,12696.2,12598.5,11116.7,11633.3,11515.8,10765.8,19178.0,16834.3
162.045,14502.0,25560.0,26523.6,27183.0,21687.2,21606.6,23171.6,22124.5,19013.0,21141.1,21008.1,18667.7,20483.1,21218.9,20730.7,22471.1,22414.5,18161.1,19895.9,19499.7,18444.1,19252.1,17380.1,17920.6,15351.0,16536.8,17044.7,17893.7,15133.1,13279.5,14081.8,13034.7,12146.1,12696.5,12334.3,11219.3,11667.8,11393.3,10676.0,19089.4,17039.1
160.278,14312.5,25676.8,26188.9,26664.2,21369.0,21245.9,23090.7,22029.7,18971.1,20998.4,20808.8,18569.3,19995.3,21378.9,20746.5,22417.3,22036.7,18050.1,19886.4,19467.6,17938.4,18971.1,16806.6,17547.9,15186.8,16219.5,17191.4,17614.4,15048.1,13293.9,13919.2,12844.0,11807.1,12501.7,12462.1,10978.1,11604.8,11188.8,10525.3,18736.3,16608.5
158.51,14536.0,25609.6,26688.8,27188.1,21850.0,21493.6,23195.2,22067.9,18704.4,21229.1,21077.8,18701.5,20263.1,21137.2,20694.5,22346.5,22042.4,18072.1,20056.5,19306.9,18108.9,18862.8,16855.7,17620.9,15253.2,16205.1,16995.7,17811.9,15021.2,13172.5,13923.6,13041.0,11864.2,12521.9,12336.6,10787.8,11483.7,11322.5,10466.7,18769.4,16654.9
156.743,14526.2,25764.5,26849.1,27066.9,21799.2,21425.8,23261.4,21922.2,18713.5,20919.6,20990.3,18763.0,20238.0,21225.0,20628.3,22247.5,22192.3,17982.4,19744.4,19328.7,18143.6,18989.3,16866.6,17481.8,15086.2,16153.9,16917.5,17460.6,15001.3,13204.0,13776.7,12799.5,11709.2,12427.6,12263.5,10758.9,11522.5,11180.3,10514.2,18594.7,16672.9
154.974,14756.7,25973.0,27075.9,27524.1,21830.4,21742.7,23412.5,22340.8,18943.2,21362.4,21066.9,18987.0,20348.6,21230.9,20874.6,22356.3,22253.1,18066.6,19937.2,19513.0,18335.2,18916.4,16897.3,17566.1,15261.5,16323.3,16980.7,17783.8,15219.0,13161.8,13915.4,12850.8,11774.8,12631.6,12279.6,10824.7,11627.8,11179.6,10523.5,18503.5,16334.6
153.20600000000002,14652.1,25951.1,27021.2,27518.8,21913.9,21908.2,23088.6,22198.0,19003.2,21134.9,21198.6,18878.8,20481.9,21337.1,20829.6,22292.7,22149.9,18146.6,19752.4,19526.3,18112.6,19000.4,16793.7,17541.5,15073.4,16154.8,16822.0,17680.1,15040.9,13129.7,13754.5,12845.5,11768.3,12492.1,12292.8,10802.8,11358.4,11160.5,10465.0,18529.7,16347.0
151.437,14640.9,26235.9,27123.5,27669.1,22059.5,21851.7,23454.5,22285.6,19022.2,21253.9,21147.9,18852.6,20284.3,21022.1,20794.6,22234.8,22019.9,18083.8,19685.1,19352.9,18082.3,18671.7,16739.7,17412.4,15227.4,16082.5,16896.6,17484.5,14855.7,12950.5,13703.8,12888.3,11682.7,12298.9,12101.1,10713.2,11408.5,10956.3,10266.5,18476.7,16243.6
149.668,14813.3,26567.3,27460.4,27806.6,22258.8,22099.1,23606.9,22514.6,19130.3,21406.7,21037.9,19109.1,20342.7,21165.1,20888.1,22541.4,22244.7,18177.8,19798.6,19486.4,18392.6,18870.3,16708.2,17614.0,15104.4,16188.2,16794.4,17467.1,15054.9,12960.8,13866.5,12990.4,11827.5,12306.5,12063.5,10694.2,11566.0,10985.3,10376.2,18514.2,16233.4
147.898,14820.4,26067.8,27407.1,28020.3,22196.7,22046.9,23555.8,22270.2,19087.1,21195.0,21074.9,18763.6,20122.7,21193.6,20769.8,22436.9,22055.4,18161.7,19710.1,19198.7,18060.0,18701.4,16648.6,17466.6,15086.0,16245.9,16775.7,17452.5,14756.8,12882.0,13667.5,12865.1,11546.9,12171.4,11999.0,10687.9,11197.9,11012.9,10220.3,18112.3,16075.0
146.128,14803.5,27143.5,28022.1,28332.9,22992.0,22651.6,24040.1,22737.8,19343.4,21942.5,21662.8,19230.4,20849.2,21397.3,21261.7,22684.1,22290.0,18398.4,20217.8,19714.9,18401.2,19028.4,16973.2,17816.5,15439.1,16382.7,17032.5,17615.9,14968.8,13111.3,13852.8,12960.1,11623.8,12347.1,12251.0,10798.9,11501.0,11089.9,10383.6,18388.5,16189.2
144.358,14984.3,26857.4,27720.3,28515.4,22660.1,22517.4,23830.8,22699.6,19592.6,21506.2,21315.6,19209.9,20712.5,21681.4,20801.5,22678.4,22243.4,18483.9,20129.3,19447.1,18419.0,19085.6,16711.5,17649.3,15316.2,16193.2,17061.8,17657.8,15025.3,13055.1,13716.1,12959.1,11705.0,12319.3,12168.2,10866.1,11368.9,11085.0,10202.3,18304.6,16149.4
142.588,15276.6,27339.5,28315.2,28860.2,23010.3,23003.2,24415.2,23244.6,19706.1,21945.6,21794.5,19367.2,20820.2,21835.5,21375.1,22888.8,22636.1,18361.9,20126.9,19740.0,18459.3,19101.8,17067.1,17915.7,15303.5,16221.3,16930.1,17814.0,15050.7,13195.3,13942.3,13024.5,11801.7,12439.9,12232.3,10735.6,11598.3,11136.6,10422.1,18275.8,16058.9
140.817,15234.3,27021.0,27917.5,28647.4,23085.0,22710.9,24272.3,22939.6,19547.2,21854.0,21708.6,19315.6,21029.5,21825.7,21129.8,22729.3,22454.0,18475.7,20152.8,19750.5,18403.7,19024.8,16781.5,17775.4,15132.6,16310.0,16955.2,17940.6,15080.4,13129.3,13818.3,12842.7,11754.3,12330.3,12131.2,10722.3,11398.5,11130.3,10325.6,18269.5,16295.9
139.046,15230.0,27668.1,28533.4,29193.9,23176.7,23106.2,24586.8,23317.9,19799.0,22273.4,22116.7,19731.3,20994.6,22041.9,21391.2,23073.7,22663.0,18595.0,20305.8,19923.2,18627.5,19405.2,17183.5,17889.3,15441.8,16500.4,17254.1,18013.5,15278.0,13174.9,14023.2,13093.0,11873.5,12520.0,12281.4,10917.9,11560.1,11162.1,10572.1,18520.2,16165.8
137.274,15314.7,27552.9,28681.9,29237.9,23065.2,23137.2,24420.0,23162.6,19839.1,22205.8,21848.7,19627.4,21076.8,21950.3,21519.9,23066.6,22763.2,18729.9,20389.5,19837.7,18650.9,19191.4,17190.2,17846.5,15564.5,16569.3,17207.2,17890.2,15265.3,13320.6,14051.7,13058.1,11994.1,12328.5,12416.0,10910.3,11487.4,11274.3,10495.3,18355.9,16404.2
135.502,15498.1,27779.3,28802.2,29396.2,23429.2,23204.9,24788.0,23465.9,20116.3,22239.8,22300.5,19773.4,21201.3,22124.1,21675.4,23152.7,22839.4,18663.0,20439.4,20095.1,19019.9,19506.7,17390.3,18121.1,15660.4,16557.8,17273.2,18126.8,15458.6,13479.0,14023.7,13079.7,11805.6,12506.9,12386.9,11025.4,11534.7,11225.7,10432.7,18557.1,16511.2
133.73,15323.2,27942.1,28744.8,29026.9,23426.4,23097.7,24645.2,23443.3,19999.7,22279.4,21950.7,19806.5,21091.6,22043.9,21489.4,23341.7,22900.2,18627.1,20270.6,19840.3,18697.6,19151.9,17181.1,17947.1,15536.2,16530.8,17155.7,17971.1,15272.4,13272.0,14045.1,13064.6,11782.3,12586.4,12352.2,10909.1,11685.0,11178.5,10481.6,18676.5,16480.0
131.958,15381.1,27915.8,28726.8,29124.6,23409.4,23110.4,24812.8,23313.5,20044.0,22176.6,22101.9,19774.6,21297.9,22193.6,21618.1,23228.8,22811.4,18735.1,20365.6,19928.4,18709.7,19283.8,17185.0,18079.3,15475.6,16568.7,17182.2,17938.2,15295.0,13314.7,14120.1,13240.0,12019.9,12588.3,12374.0,11038.3,11615.1,11089.0,10589.7,18697.0,16533.4
130.185,15512.2,27762.7,28916.2,29322.3,23431.9,23306.4,24737.8,23372.7,19936.0,22138.8,22238.9,19745.7,21256.0,21896.2,21394.2,23381.2,23101.9,18813.5,20429.6,19936.0,18779.7,19570.8,17149.5,17913.8,15486.8,16608.0,17346.9,17839.1,15309.2,13451.9,14117.5,13113.5,11854.2,12464.8,12501.4,10992.5,11563.7,11285.9,10559.6,18461.0,16368.2
128.412,15475.6,27922.6,29245.1,29689.3,23481.3,23426.3,24967.4,23626.5,19994.5,22206.7,22234.9,19933.8,21410.1,22285.6,21549.6,23255.7,22932.8,18891.9,20313.1,20026.9,18663.5,19396.6,17336.7,17883.8,15436.1,16445.6,17266.2,17793.5,15320.5,13346.6,14119.2,13043.4,11871.8,12497.8,12338.5,10891.8,11526.3,11288.0,10509.7,18468.9,16246.8
126.63799999999999,15657.5,28309.5,29107.4,29898.2,23757.6,23719.5,25256.1,23947.9,20051.5,22395.8,22424.0,19993.7,21500.6,22374.7,21775.5,23426.3,23309.3,19016.8,20575.9,20026.1,18856.1,19563.7,17380.1,18203.4,15747.7,16830.3,17405.5,18110.3,15372.7,13558.4,14266.1,13146.8,11931.6,12692.9,12402.5,11302.9,11744.2,11479.1,10551.6,18705.2,16628.7
124.865,15533.4,28078.9,29141.6,29443.2,23768.8,23526.4,24982.3,23553.2,19987.3,22238.2,22191.6,19660.3,21124.7,21985.9,21447.5,23199.4,22882.3,18809.0,20491.9,20000.0,18587.7,19463.0,17291.0,18093.0,15560.2,16687.8,17322.0,18108.5,15303.7,13315.0,14074.7,12993.6,11837.9,12508.8,12534.2,11012.0,11578.6,11351.6,10504.6,18573.6,16328.4
123.09100000000001,15643.4,28323.3,29305.5,30090.4,24183.1,23805.4,25170.9,23823.7,20336.0,22634.4,22270.8,19941.4,21728.3,22425.8,21701.5,23455.9,23289.7,19011.4,20774.3,20228.9,19138.2,19537.0,17358.4,18367.4,15646.2,16822.9,17482.4,18188.4,15525.0,13669.1,14376.5,13277.4,12093.7,12719.3,12620.7,11318.6,11778.0,11483.5,10653.5,18722.5,16350.8
121.316,15781.5,28624.0,29886.4,30071.0,24339.4,23961.8,25535.6,24157.7,20395.8,22827.6,22559.9,20281.7,21661.0,22334.5,21848.4,23649.0,23391.2,19299.6,20966.4,20412.7,19092.5,19578.6,17480.7,18331.7,15868.9,16848.1,17527.2,18182.3,15675.8,13745.6,14454.3,13335.6,12245.1,12801.6,12636.8,11177.1,11840.7,11484.3,10761.5,19072.8,16700.1
119.542,15877.3,28869.7,29524.7,30037.5,24299.9,24121.0,25567.7,23854.7,20507.7,22772.9,22230.5,19910.4,21579.7,22409.4,21869.9,23684.3,23260.3,18845.4,20759.8,20055.5,18870.8,19673.7,17394.5,18303.1,15883.0,16825.4,17387.4,18246.7,15564.6,13633.3,14402.4,13261.4,12090.8,12809.2,12692.3,11289.2,11723.1,11496.3,10717.3,19051.1,16705.6
117.76700000000001,16090.0,29168.8,30470.2,31120.9,24859.0,24464.6,25975.9,24622.3,20673.1,23175.9,22815.3,20528.0,21982.9,22849.1,22251.9,23959.0,23704.0,19422.4,20939.3,20522.4,19519.6,19899.8,17881.6,18698.5,15997.1,17108.3,17814.0,18460.4,15826.6,13809.8,14557.6,13585.8,12440.8,13099.9,13016.8,11353.4,12237.9,11930.9,10897.1,19284.4,17229.4
115.991,16295.6,29479.1,30664.8,31078.8,24970.1,24634.9,26206.5,24543.4,20804.6,23239.4,22974.7,20518.8,22159.3,22886.0,22350.8,24239.2,23908.3,19479.5,21215.8,20614.5,19368.3,20141.4,18009.4,18767.0,16297.0,17336.3,17889.7,18593.8,15902.7,13977.7,14756.5,13710.2,12390.7,13128.6,13106.1,11397.9,12049.9,11872.5,10950.1,19214.8,17046.2
114.21600000000001,16509.6,29820.3,31067.8,31553.5,25234.6,24948.8,26763.7,25023.4,21329.0,23560.6,23469.1,20777.1,22270.9,23126.9,22786.2,24754.5,24142.1,19854.9,21320.5,21009.4,19604.3,20313.9,18158.3,19200.2,16504.0,17781.0,18178.0,18959.4,16306.8,14163.9,14852.4,13886.6,12654.6,13330.4,13267.1,11615.6,12474.4,12122.4,11062.2,19643.7,17458.5
112.44,16723.5,30706.2,31367.8,32457.4,25831.3,25876.4,27071.5,25376.6,21636.4,24261.7,23983.0,21291.5,22935.7,23721.2,22730.2,24961.4,24541.9,20113.2,21712.4,21432.3,20037.2,20967.7,18616.9,19609.3,16805.1,17944.0,18671.8,19423.5,16465.9,14475.4,15365.1,14122.1,13017.0,13540.7,13501.3,12011.9,12538.4,12285.0,11393.9,20102.0,17973.5
110.663,16986.6,30881.0,31974.6,32557.3,26147.8,25845.2,27453.9,25956.3,21855.0,24464.4,24260.4,21514.4,23131.6,23926.8,23045.7,25446.8,24820.5,20109.8,22371.5,21365.2,20215.3,21125.9,18912.0,19773.4,17090.8,18049.2,18975.4,19434.2,16495.4,14664.3,15297.7,14425.0,13111.9,13919.8,13542.6,11969.0,12927.5,12470.1,11676.3,20273.0,18116.8
108.887,17367.9,31652.5,32755.8,33193.4,26744.1,26723.0,28054.3,26330.4,22228.4,24838.8,24596.7,22097.5,23556.8,24401.1,23537.1,25935.0,25282.0,20929.5,22454.9,22128.5,20643.9,21365.8,19019.9,19903.7,17321.4,18600.6,19086.1,19945.9,17049.8,14894.0,15687.6,14718.1,13337.6,14205.8,13869.5,12404.6,13130.7,12694.5,11826.2,20907.0,18523.2
107.11,17274.8,31927.1,33037.2,33777.2,26847.9,26907.0,28105.7,26584.8,22631.2,25191.9,25120.1,22092.3,23863.7,24530.6,24225.3,26344.2,25547.8,20755.7,22791.6,22503.2,20933.0,21777.2,19331.8,20299.8,17704.0,18815.5,19535.8,20250.6,17332.5,15309.3,16206.9,14974.4,13557.6,14293.5,14149.9,12589.6,13401.4,12890.7,12066.2,21215.8,18687.4
105.333,17747.4,32089.0,33419.8,34218.8,27598.7,27271.0,28814.1,26848.9,23154.9,25667.3,25198.8,22648.4,24238.0,24850.0,24159.3,26570.4,26023.2,21039.1,23176.0,22503.5,21288.1,22102.6,19681.6,20627.0,17985.1,18961.4,19865.9,20362.5,17639.0,15488.1,16401.1,15108.3,13921.0,14713.0,14364.2,12871.6,13811.3,13244.4,12282.2,21603.2,19126.0
103.555,17434.9,32021.7,33179.2,34073.8,27499.8,27132.7,28702.4,26906.3,22885.1,25399.9,25011.7,22442.1,23880.9,24549.0,23935.7,26577.1,25723.4,21045.4,22789.5,22706.5,21148.1,22044.0,19738.8,20553.1,17789.4,19148.0,19503.9,20503.9,17802.0,15339.2,16183.1,15031.2,13884.9,14674.0,14323.8,12804.7,13675.4,13153.6,12247.8,21616.4,19177.6
101.77799999999999,17458.7,32182.2,33353.6,33857.1,27429.1,27282.8,28860.6,27021.3,22678.7,25433.6,25228.3,22472.0,24090.6,24747.3,24045.6,26557.2,25879.4,21001.1,23078.1,22348.3,21207.8,22033.3,19620.1,20535.6,17927.0,18995.7,19746.7,20649.5,17579.6,15542.0,16149.5,15184.8,13846.0,14456.3,14255.2,12663.4,13644.9,13020.5,12185.2,21366.7,19282.6
99.9995,17229.4,31658.0,33002.2,33636.3,27288.1,26922.5,28498.7,26625.8,22631.3,25045.5,24914.7,22209.5,23674.6,24636.3,24100.6,26122.5,25771.0,21059.4,22771.9,22261.6,20969.4,21905.8,19480.4,20477.3,17891.6,18767.6,19542.3,20508.2,17420.6,15145.7,15864.2,14909.5,13666.5,14262.7,14115.1,12624.7,13350.2,13063.4,11977.9,21162.0,18871.6
98.2212,17171.7,31493.9,32321.9,33142.8,26922.2,26333.2,28025.8,26237.6,22295.8,24698.3,24493.0,21888.1,23343.1,24206.3,23412.0,25799.0,25030.0,20361.4,22335.2,21841.7,20341.7,21186.6,19034.4,20073.2,17473.9,18411.6,19079.3,19779.4,16983.3,14897.1,15646.4,14503.5,13394.3,14111.3,13977.7,12434.2,13179.3,12785.6,11835.3,20902.7,18422.8
96.4425,16859.6,30621.4,31924.3,32479.5,26480.6,26077.2,27357.7,25654.2,21781.9,24071.5,23933.8,21316.6,22993.5,23904.3,23177.6,25203.0,24427.1,20081.2,21746.7,21377.1,20151.4,20736.1,18602.5,19548.4,17100.0,18123.2,18706.5,19582.2,16938.3,14474.4,15340.2,14215.8,13050.6,13805.4,13789.9,12295.8,12925.5,12423.7,11633.8,20367.9,18182.2
94.6635,16494.3,30266.4,31566.3,32125.7,26143.2,25537.5,26999.0,25260.7,21362.3,23741.5,23246.8,21072.8,22575.1,23408.4,22413.5,24565.0,24185.6,19712.4,21383.4,20812.8,19829.1,20363.1,18249.5,19037.9,16720.5,17708.5,18461.7,19016.8,16248.3,14269.6,14896.4,13959.1,12576.2,13552.9,13291.5,11858.1,12625.4,12285.3,11401.4,19935.9,17524.4
92.8843,16418.5,30198.2,31073.6,31870.3,25710.4,25723.0,26934.2,25069.6,21242.2,23639.2,23363.9,20893.7,22359.2,22988.7,22607.9,24199.9,23750.3,19328.4,21105.9,20975.2,19457.7,20172.9,18129.9,18763.6,16352.4,17552.4,18000.6,18906.9,15997.0,14181.6,14795.6,13802.2,12749.8,13134.8,13110.9,11708.6,12471.6,12038.8,11274.4,19679.7,17445.6
91.1048,16073.0,29555.5,30567.0,31225.9,25140.0,25000.9,26011.0,24242.3,20821.4,22747.5,22789.7,20390.2,21605.4,22469.4,21599.7,23712.7,23309.5,18953.0,20643.0,20053.0,19010.6,19752.4,17434.3,18313.8,16053.4,17045.2,17647.9,18173.3,15578.5,13712.9,14468.7,13510.6,12160.5,12837.6,12891.0,11473.5,12133.8,11699.7,10861.0,18924.9,16816.2
89.3249,15997.4,29109.6,30289.5,30685.6,24654.1,24673.8,25633.1,24206.0,20405.1,22698.9,22210.1,20122.8,21281.6,22092.1,21467.0,23328.1,22752.2,18653.5,20228.1,19848.9,18647.9,19298.3,16998.9,18052.3,15658.9,16750.3,17281.2,17788.3,15283.8,13396.0,14127.8,13058.9,11954.8,12664.2,12523.7,11069.9,11600.9,11499.7,10763.7,18528.5,16282.5
87.5448,15615.6,28985.5,29728.5,30402.6,24572.9,24244.3,25335.5,23981.6,20160.3,22259.8,22043.6,19688.4,21362.4,21854.0,21031.0,22814.6,22521.1,18469.3,20052.1,19546.5,18185.7,19160.3,16802.3,17590.2,15500.4,16345.9,17064.9,17579.0,15122.6,13058.2,13980.9,12962.7,11812.5,12488.0,12341.9,11037.2,11596.2,11238.1,10528.8,18136.5,16124.0
85.7644,15759.1,28851.7,29764.4,30299.4,24601.2,24300.8,25421.3,23680.1,20127.5,22030.2,21931.9,19636.1,20981.3,21646.9,21187.7,22579.2,22427.6,18340.0,19725.9,19424.0,18302.1,18751.4,16655.0,17595.8,15291.5,16259.0,16900.7,17277.0,14842.2,12872.1,13551.7,12618.0,11622.4,12264.1,12054.9,10833.3,11393.5,11173.1,10362.9,17879.4,15809.7
83.9838,15554.4,28755.8,29702.1,30422.3,24559.4,24188.8,25300.7,23578.0,19947.4,21908.7,21699.6,19468.7,20979.3,21533.9,20826.3,22673.9,22436.6,18175.6,19585.2,19312.8,17939.8,18554.7,16711.3,17396.4,15325.6,16273.3,16601.8,17344.5,14796.3,12951.5,13727.9,12608.9,11393.1,12316.9,12147.0,10790.8,11425.4,11110.9,10387.9,17810.6,15656.9
82.2028,15547.8,28522.5,29182.2,30014.6,24144.2,23862.1,24834.9,23404.5,19801.1,21620.3,21538.9,19234.0,20752.8,21300.3,20601.2,22127.1,21929.1,17893.4,19424.9,18950.4,17725.0,18356.6,16253.8,17124.2,14893.6,16005.4,16239.8,16961.3,14472.5,12696.8,13452.0,12404.8,11475.5,11837.7,11972.4,10533.6,11253.7,11039.0,10153.2,17479.3,15292.3
80.4215,15386.7,28414.1,29507.5,29914.5,24022.5,23719.4,25142.5,23284.3,19567.8,21573.4,21323.6,19219.7,20728.5,21263.2,20620.4,22471.6,21936.9,17869.5,19327.8,19023.2,17993.0,18484.3,16345.3,17194.4,14807.1,15914.4,16433.7,17117.2,14669.5,12679.3,13316.5,12489.9,11400.7,12096.9,11972.0,10575.5,11214.1,10683.5,10022.5,17527.1,15326.4
78.64,15232.7,28249.7,29067.8,29682.5,23892.5,23665.1,24793.4,23074.3,19538.0,21415.7,21297.8,19028.7,20374.4,21198.1,20398.3,21918.0,21795.9,17670.3,19307.9,18675.0,17708.2,18269.5,16160.3,16971.4,14709.3,15802.5,16391.9,16840.9,14583.0,12628.2,13137.6,12176.4,11226.3,11998.2,11643.1,10458.7,11226.3,10804.0,9918.48,17340.5,15161.2
76.8582,15053.6,27966.1,28770.0,29353.7,23888.8,23501.5,24570.6,23060.9,19432.6,21206.1,21086.8,18993.4,20451.2,20839.9,20545.2,21907.6,21767.3,17921.5,19241.8,18614.6,17504.8,18241.4,16178.9,16806.0,14622.8,15589.6,16250.4,16747.1,14298.7,12473.3,13131.4,12227.8,11279.3,11858.8,11571.2,10398.2,11064.6,10610.1,10020.8,17259.2,15035.3
75.0761,15000.8,27403.4,28128.7,28837.1,23485.2,23081.2,24091.3,22583.2,19057.8,21066.7,20650.1,18760.4,20182.9,20488.7,19839.2,21691.0,21268.7,17570.8,18810.9,18437.8,17340.7,17899.1,15873.3,16636.5,14546.2,15437.0,15804.6,16487.8,14020.2,12273.6,12787.0,11955.2,10904.4,11615.7,11496.4,10153.9,10905.8,10612.6,9835.44,16853.9,14772.1
73.2938,14963.4,27197.2,28180.5,28639.2,23208.1,23027.2,24000.6,22550.3,19108.2,20860.1,20761.9,18750.5,19822.1,20393.0,19820.7,21421.2,21175.7,17547.1,18698.6,18318.5,17089.8,17737.8,15726.4,16582.0,14594.5,15272.0,15712.4,16324.0,14062.9,12068.3,12810.3,11921.1,11128.6,11351.6,11573.2,10302.4,10724.6,10566.1,9787.64,16582.0,14820.3
71.5112,14450.6,26608.3,27389.4,28120.1,22761.4,22710.9,23619.7,22157.0,18404.1,20363.3,20147.3,18228.8,19434.9,19984.6,19584.9,20955.1,20914.4,16902.1,18482.6,18189.5,16871.2,17377.5,15349.6,16269.6,14178.6,15200.9,15552.9,16177.0,13872.8,12073.5,12640.1,11536.4,10615.0,11327.4,11453.6,10198.5,10441.1,10248.9,9540.72,16498.2,14501.1
69.7283,14379.7,25935.4,27242.3,28040.1,22682.2,22250.4,23445.1,21957.3,18427.9,20384.0,20235.4,18129.3,19603.0,19848.4,19452.9,21005.2,20748.6,17146.3,18305.9,17920.3,16749.5,17248.7,15306.6,16347.0,14078.2,14863.5,15458.0,16055.4,13632.3,11970.7,12478.3,11569.7,10690.5,11165.8,11290.6,10080.5,10641.4,10335.7,9464.96,16361.1,14166.6
67.9451,13893.9,25686.1,26725.0,27147.0,22221.8,22001.7,23281.7,21548.8,18025.6,20024.8,19914.1,17767.6,19134.6,19745.8,19243.9,20524.0,20284.2,16521.2,17975.1,17703.1,16449.7,17202.6,15335.1,16020.7,13930.3,14687.4,15228.6,15588.9,13483.1,11671.7,12326.4,11469.8,10380.4,11050.6,11129.1,9728.51,10294.9,10017.3,9414.46,16015.1,14296.2
66.1617,13898.8,25523.9,26569.6,27248.1,22247.9,21990.0,22918.0,21377.4,18101.4,20065.3,19773.7,17833.6,19078.4,19684.0,19297.1,20680.7,20446.6,16796.3,18080.4,17666.8,16588.9,17066.9,15295.0,15896.4,13897.4,14824.0,15374.9,15736.6,13373.1,11698.0,12361.0,11462.5,10542.9,11201.7,10896.2,9893.87,10413.9,10006.0,9470.53,16078.6,14029.2
